,Area,ISO 3 code,Year,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
85336,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Coal,%,48.32,,
85337,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Gas,%,4.31,,
85338,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hydro,%,2.18,,
85339,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Nuclear,%,33.05,,
85340,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,%,3.09,,
85341,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,%,0.0,,
85342,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Solar,%,2.57,,
85343,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Wind,%,0.69,,
85344,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,TWh,4.97,0.21,4.41
85345,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Coal,TWh,41.44,-0.53,-1.26
85346,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Gas,TWh,3.7,-0.03,-0.8
85347,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hydro,TWh,1.87,-0.13,-6.5
85348,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Nuclear,TWh,28.34,4.24,17.59
85349,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,TWh,2.65,-0.16,-5.69
85350,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,TWh,0.0,0.0,
85351,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Solar,TWh,2.2,0.07,3.29
85352,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Wind,TWh,0.59,0.09,18.0
85353,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Total,Total Generation,TWh,85.76,3.76,4.59
85354,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity imports,Electricity imports,Net Imports,TWh,-13.04,-2.07,
85355,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.36,0.05,3.82
85356,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Fossil,mtCO2,45.15,-0.6,-1.31
85357,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,3.31,-0.13,-3.78
85358,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,1.11,0.03,2.78
85359,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.22,0.03,2.52
85360,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.11,0.0,0.0
85361,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,542.33,-31.57,-5.5
85362,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Bioenergy,mtCO2,1.07,0.04,3.88
85363,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Coal,mtCO2,41.84,-0.47,-1.11
85364,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Gas,mtCO2,1.57,-0.02,-1.26
85365,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Hydro,mtCO2,0.04,-0.01,-20.0
85366,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Nuclear,mtCO2,0.14,0.02,16.67
85367,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Other Fossil,mtCO2,1.74,-0.11,-5.95
85368,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Other Renewables,mtCO2,0.0,0.0,
85369,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Solar,mtCO2,0.1,0.0,0.0
85370,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Wind,mtCO2,0.01,0.0,0.0
85371,Czechia,CZE,2017,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Total,Total emissions,mtCO2,46.51,-0.55,-1.17
85372,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Aggregate fuel,Clean,GW,8.55,0.0,0.0
85373,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Aggregate fuel,Fossil,GW,10.49,0.0,0.0
85374,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Aggregate fuel,Gas and Other Fossil,GW,1.73,0.0,0.0
85375,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GW,1.87,-0.02,-1.06
85376,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Aggregate fuel,Renewables,GW,4.26,0.0,0.0
85377,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Aggregate fuel,Wind and Solar,GW,2.39,0.02,0.84
85378,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Fuel,Bioenergy,GW,0.75,-0.02,-2.6
85379,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Fuel,Coal,GW,8.76,0.0,0.0
85380,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Fuel,Gas,GW,1.7,0.0,0.0
85381,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Fuel,Hydro,GW,1.09,0.0,0.0
85382,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Fuel,Nuclear,GW,4.29,0.0,0.0
85383,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Fuel,Other Fossil,GW,0.03,0.0,0.0
85384,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Fuel,Other Renewables,GW,0.03,0.0,0.0
85385,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Fuel,Solar,GW,2.07,0.01,0.49
85386,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Fuel,Wind,GW,0.32,0.01,3.23
85387,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity demand,Demand,Demand,TWh,72.93,0.21,0.29
85388,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity demand,Demand per capita,Demand per capita,MWh,6.91,0.01,0.14
85389,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,%,45.31,,
85390,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,%,54.68,,
85391,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,7.24,,
85392,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,7.44,,
85393,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,%,10.86,,
85394,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,%,3.42,,
85395,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,TWh,39.35,1.38,3.63
85396,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,TWh,47.49,-0.3,-0.63
85397,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,6.29,-0.06,-0.94
85398,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,6.46,-0.38,-5.56
85399,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,TWh,9.43,-0.2,-2.08
85400,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,2.97,0.18,6.45
85401,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,%,5.56,,
85402,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Coal,%,47.44,,
85403,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Gas,%,4.34,,
85404,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hydro,%,1.88,,
85405,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Nuclear,%,34.45,,
85406,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,%,2.9,,
85407,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,%,0.0,,
85408,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Solar,%,2.72,,
85409,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Wind,%,0.7,,
85410,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,TWh,4.83,-0.14,-2.82
85411,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Coal,TWh,41.2,-0.24,-0.58
85412,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Gas,TWh,3.77,0.07,1.89
85413,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hydro,TWh,1.63,-0.24,-12.83
85414,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Nuclear,TWh,29.92,1.58,5.58
85415,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,TWh,2.52,-0.13,-4.91
85416,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,TWh,0.0,0.0,
85417,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Solar,TWh,2.36,0.16,7.27
85418,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Wind,TWh,0.61,0.02,3.39
85419,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Total,Total Generation,TWh,86.84,1.08,1.26
85420,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity imports,Electricity imports,Net Imports,TWh,-13.91,-0.87,
85421,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.34,-0.02,-1.47
85422,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Fossil,mtCO2,44.91,-0.24,-0.53
85423,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,3.26,-0.05,-1.51
85424,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,1.08,-0.03,-2.7
85425,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.2,-0.02,-1.64
85426,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.12,0.01,9.09
85427,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,532.59,-9.74,-1.8
85428,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Bioenergy,mtCO2,1.04,-0.03,-2.8
85429,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Coal,mtCO2,41.65,-0.19,-0.45
85430,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Gas,mtCO2,1.6,0.03,1.91
85431,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Hydro,mtCO2,0.04,0.0,0.0
85432,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Nuclear,mtCO2,0.14,0.0,0.0
85433,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Other Fossil,mtCO2,1.66,-0.08,-4.6
85434,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Other Renewables,mtCO2,0.0,0.0,
85435,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Solar,mtCO2,0.11,0.01,10.0
85436,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Wind,mtCO2,0.01,0.0,0.0
85437,Czechia,CZE,2018,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Total,Total emissions,mtCO2,46.25,-0.26,-0.56
85438,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Aggregate fuel,Clean,GW,8.63,0.08,0.94
85439,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Aggregate fuel,Fossil,GW,10.29,-0.2,-1.91
85440,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Aggregate fuel,Gas and Other Fossil,GW,1.73,0.0,0.0
85441,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GW,1.92,0.05,2.67
85442,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Aggregate fuel,Renewables,GW,4.34,0.08,1.88
85443,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Aggregate fuel,Wind and Solar,GW,2.42,0.03,1.26
85444,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Fuel,Bioenergy,GW,0.8,0.05,6.67
85445,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Fuel,Coal,GW,8.56,-0.2,-2.28
85446,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Fuel,Gas,GW,1.7,0.0,0.0
85447,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Fuel,Hydro,GW,1.09,0.0,0.0
85448,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Fuel,Nuclear,GW,4.29,0.0,0.0
85449,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Fuel,Other Fossil,GW,0.03,0.0,0.0
85450,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Fuel,Other Renewables,GW,0.03,0.0,0.0
85451,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Fuel,Solar,GW,2.08,0.01,0.48
85452,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Capacity,Fuel,Wind,GW,0.34,0.02,6.25
85453,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity demand,Demand,Demand,TWh,72.62,-0.31,-0.43
85454,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity demand,Demand per capita,Demand per capita,MWh,6.88,-0.03,-0.43
85455,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,%,47.03,,
85456,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,%,52.98,,
85457,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,9.43,,
85458,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,8.21,,
85459,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,%,11.74,,
85460,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,%,3.53,,
85461,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,TWh,40.31,0.96,2.44
85462,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,TWh,45.41,-2.08,-4.38
85463,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,8.08,1.79,28.46
85464,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,7.04,0.58,8.98
85465,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,TWh,10.06,0.63,6.68
85466,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,3.02,0.05,1.68
85467,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,%,5.87,,
85468,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Coal,%,43.55,,
85469,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Gas,%,6.78,,
85470,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hydro,%,2.34,,
85471,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Nuclear,%,35.29,,
85472,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,%,2.65,,
85473,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,%,0.0,,
85474,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Solar,%,2.71,,
85475,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Wind,%,0.82,,
85476,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,TWh,5.03,0.2,4.14
85477,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Coal,TWh,37.33,-3.87,-9.39
85478,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Gas,TWh,5.81,2.04,54.11
85479,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Hydro,TWh,2.01,0.38,23.31
85480,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Nuclear,TWh,30.25,0.33,1.1
85481,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,TWh,2.27,-0.25,-9.92
85482,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,TWh,0.0,0.0,
85483,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Solar,TWh,2.32,-0.04,-1.69
85484,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Fuel,Wind,TWh,0.7,0.09,14.75
85485,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity generation,Total,Total Generation,TWh,85.72,-1.12,-1.29
85486,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Electricity imports,Electricity imports,Net Imports,TWh,-13.1,0.81,
85487,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.41,0.07,5.22
85488,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Fossil,mtCO2,41.75,-3.16,-7.04
85489,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,3.96,0.7,21.47
85490,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,1.14,0.06,5.56
85491,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.26,0.06,5.0
85492,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.12,0.0,0.0
85493,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,503.5,-29.09,-5.46
85494,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Bioenergy,mtCO2,1.09,0.05,4.81
85495,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Coal,mtCO2,37.79,-3.86,-9.27
85496,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Gas,mtCO2,2.47,0.87,54.38
85497,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Hydro,mtCO2,0.05,0.01,25.0
85498,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Nuclear,mtCO2,0.15,0.01,7.14
85499,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Other Fossil,mtCO2,1.49,-0.17,-10.24
85500,Czechia,CZE,2019,Country or economy,Europe,Europe,1.0,1.0,0.0,0.0,0.0,Power sector emissions,Fuel,Other Renewables,mtCO2,0.0,0.0,
