datetime,Hydro pumped storage consumption,Cross border electricity trading,Nuclear,Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Hydro water reservoir,Hydro pumped storage,Other renewables,Waste,Wind onshore,Solar,Load,Residual load,Renewable share of load,Renewable share of generation,Others
2022-06-05 20:00:00,-0.0,-898.5,2382.3,87.8,303.9,3512.5,99.2,2.4,24.0,324.0,147.9,0.0,262.4,23.2,67.5,0.0,6407.0,6339.6,13.7,12.2,
2022-06-05 21:00:00,-0.0,-1084.9,2384.9,96.4,304.4,3424.8,99.3,2.4,24.1,321.7,26.4,0.0,262.6,23.1,73.1,0.0,6031.7,5958.6,12.8,11.0,
2022-06-05 22:00:00,-0.0,-1181.1,2392.1,95.6,304.0,3298.5,90.2,2.4,24.1,320.4,23.4,0.0,261.4,23.1,68.2,0.0,5801.7,5733.5,13.2,11.1,
2022-06-05 23:00:00,-105.7,-992.4,2398.3,97.1,303.9,3222.2,89.0,2.4,24.1,319.9,12.7,0.0,261.9,23.2,59.3,0.0,5795.5,5736.2,12.9,11.0,
2022-06-06 00:00:00,-450.5,-709.5,2400.8,97.2,303.6,3135.9,89.2,2.4,24.1,320.4,12.2,0.0,260.4,23.1,61.6,0.0,5612.4,5550.8,13.3,11.1,
2022-06-06 01:00:00,-486.1,-716.4,2401.4,96.1,303.1,3056.4,90.0,2.4,24.1,319.7,12.0,0.0,258.0,22.9,86.3,0.9,5510.3,5423.0,13.9,11.5,
2022-06-06 02:00:00,-482.6,-229.3,2401.3,96.1,303.1,2654.9,90.8,2.3,24.1,318.7,11.9,0.0,257.7,22.9,98.1,18.8,5599.1,5482.2,14.2,12.7,
2022-06-06 03:00:00,-316.9,-334.2,2403.3,95.0,304.8,2882.7,89.9,2.3,24.0,319.2,11.9,0.0,258.3,22.9,89.0,27.3,5885.1,5768.8,13.6,12.2,
2022-06-06 04:00:00,-8.7,-76.3,2404.7,92.7,306.8,3324.7,95.3,2.4,24.1,336.2,28.9,0.0,267.1,23.1,81.2,86.9,7025.1,6857.0,12.5,12.4,
2022-06-06 05:00:00,-0.0,206.5,2404.3,86.2,305.6,3490.1,97.3,2.4,24.1,347.8,77.8,0.0,266.8,23.3,70.6,212.5,7666.2,7383.1,13.5,13.9,
2022-06-06 06:00:00,-0.0,182.2,2404.8,86.6,307.0,3500.8,109.9,2.4,24.1,346.8,146.9,69.9,268.9,23.4,58.5,382.3,8002.6,7561.8,15.8,16.5,
2022-06-06 07:00:00,-0.0,217.7,2405.9,87.4,306.5,3466.5,92.1,2.4,24.1,345.4,125.2,76.7,267.0,23.3,55.8,590.1,8165.9,7520.0,17.7,18.5,
2022-06-06 08:00:00,-0.0,297.1,2405.7,96.7,304.6,3387.2,95.1,2.4,24.0,332.1,15.1,13.4,262.1,23.2,45.4,742.1,8117.3,7329.8,18.2,19.1,
2022-06-06 09:00:00,-0.0,298.3,2405.8,98.2,304.6,3360.0,102.1,2.4,24.1,331.2,12.6,0.0,264.6,23.2,31.6,941.6,8254.5,7281.3,20.2,21.1,
2022-06-06 10:00:00,-0.0,254.2,2404.2,97.0,302.7,3364.7,108.9,2.4,24.1,330.9,13.4,0.0,265.3,23.4,27.5,1045.8,8349.0,7275.7,21.1,22.0,
2022-06-06 11:00:00,-0.0,162.7,2402.0,94.8,302.1,3295.2,106.6,2.4,24.1,328.6,13.3,16.6,263.6,23.4,23.6,1084.7,8206.9,7098.7,21.9,22.5,
2022-06-06 12:00:00,-0.0,-123.1,2397.5,92.2,301.8,3304.7,109.9,2.4,24.0,328.1,15.9,89.7,264.6,23.1,23.1,1081.4,7989.6,6885.2,22.4,22.5,
2022-06-06 13:00:00,-0.0,-101.2,2391.3,90.9,303.6,3293.1,105.9,2.4,24.1,327.1,17.1,68.5,265.1,23.2,33.0,1069.7,7915.0,6812.3,22.6,22.5,
2022-06-06 14:00:00,-0.0,-82.9,2387.8,87.4,305.0,3399.4,106.8,2.4,24.1,328.3,18.6,47.8,264.8,23.2,30.4,894.0,7821.9,6897.5,20.6,20.5,
2022-06-06 15:00:00,-0.0,22.3,2383.6,82.7,305.5,3433.5,104.3,2.4,24.1,334.9,62.1,0.0,267.3,23.0,26.6,618.2,7736.0,7091.1,17.8,17.9,
2022-06-06 16:00:00,-0.0,-80.6,2382.4,81.8,306.6,3484.9,112.8,2.4,24.2,338.7,75.4,136.5,272.0,23.0,23.4,297.6,7538.9,7218.0,14.2,14.4,
2022-06-06 17:00:00,-0.0,3.1,2382.3,79.1,302.7,3476.4,118.2,2.4,24.1,344.2,175.1,160.1,276.4,23.3,14.1,97.2,7536.2,7424.9,12.7,13.1,
2022-06-06 18:00:00,-0.0,-89.3,2380.4,80.0,301.2,3402.7,110.8,2.4,24.1,341.5,182.6,190.2,271.6,23.4,15.0,35.9,7294.5,7243.6,12.3,12.5,
2022-06-06 19:00:00,-0.0,-145.7,2382.3,81.3,301.3,3390.4,111.5,2.4,24.1,333.9,174.6,154.4,268.5,23.3,14.5,19.3,7166.3,7132.6,12.2,12.2,
2022-06-06 20:00:00,-0.0,-371.6,2385.2,84.4,297.7,3425.4,104.8,2.4,24.1,320.9,113.1,73.0,264.2,23.3,11.4,0.0,6800.8,6789.4,11.5,11.1,
2022-06-06 21:00:00,-0.0,-740.9,2388.8,87.7,299.4,3471.0,98.5,2.4,24.1,320.0,56.7,0.0,263.4,22.1,13.9,0.0,6389.6,6375.8,11.5,10.4,
2022-06-06 22:00:00,-0.0,-985.1,2392.2,91.3,298.3,3422.3,92.8,2.4,24.0,319.9,14.4,0.0,263.2,23.1,13.3,0.0,6025.6,6012.4,11.5,9.9,
2022-06-06 23:00:00,-44.0,-943.8,2395.4,91.5,297.4,3400.9,94.2,2.4,24.1,320.1,13.1,0.0,263.3,22.9,18.5,0.0,5966.0,5947.4,11.7,10.0,
2022-06-07 00:00:00,-416.4,-659.5,2397.9,91.5,297.1,3320.6,94.3,2.4,24.1,319.6,13.1,0.0,262.8,22.9,15.1,0.0,5800.7,5785.6,11.9,10.1,
2022-06-07 01:00:00,-432.8,-670.0,2398.3,92.6,295.1,3248.0,97.2,2.4,24.0,319.4,13.1,0.0,260.9,23.1,9.9,1.2,5707.4,5696.2,12.0,10.1,
2022-06-07 02:00:00,-410.3,-733.0,2398.5,90.4,294.4,3257.1,101.4,2.4,24.1,392.2,13.1,0.0,262.3,22.7,8.2,18.7,5775.2,5748.3,12.1,10.1,
2022-06-07 03:00:00,-85.6,-971.0,2402.4,89.3,298.6,3297.6,102.2,2.4,24.1,620.2,13.1,0.0,263.8,22.9,7.0,40.4,6101.9,6054.5,11.9,10.1,
2022-06-07 04:00:00,-0.0,-487.2,2403.3,87.5,299.9,3293.8,107.5,2.4,24.1,989.9,25.9,0.0,269.2,23.2,8.0,113.0,7145.9,7024.9,11.4,10.7,
2022-06-07 05:00:00,-0.0,-536.9,2401.4,78.8,300.1,3428.9,106.7,2.4,24.1,1148.2,251.1,0.0,272.6,23.4,7.9,250.9,7767.3,7508.5,15.1,14.1,
2022-06-07 06:00:00,-0.0,-462.0,2401.1,78.9,297.2,3353.1,114.0,2.4,24.1,1141.0,248.2,68.3,269.2,23.5,6.7,437.8,8068.1,7623.6,16.7,16.1,
2022-06-07 07:00:00,-0.0,-154.0,2395.8,79.1,298.0,3320.4,104.5,2.4,24.0,1078.7,132.7,0.0,267.5,23.6,9.1,640.8,8290.6,7640.7,17.4,17.2,
2022-06-07 08:00:00,-0.0,86.7,2398.3,85.3,296.8,3214.8,113.3,3.3,24.1,1084.7,17.3,4.5,262.6,23.5,11.2,723.6,8286.6,7551.8,17.0,17.1,
2022-06-07 09:00:00,-0.0,60.7,2398.9,84.7,296.9,3269.5,115.8,2.9,24.1,1083.8,14.0,0.0,263.4,23.1,11.8,675.6,8414.3,7726.9,16.1,16.4,
2022-06-07 10:00:00,-0.0,28.7,2401.1,85.8,296.1,3316.7,102.6,2.4,24.1,1087.5,14.2,110.0,265.2,23.5,17.9,637.9,8499.7,7843.8,15.6,16.1,
2022-06-07 11:00:00,-0.0,120.2,2403.3,88.0,296.7,3218.5,99.4,2.4,24.1,1088.8,14.2,59.8,263.7,23.5,23.1,622.5,8362.7,7717.1,15.8,16.2,
2022-06-07 12:00:00,-0.0,5.5,2402.9,87.0,298.3,3220.6,103.3,2.4,24.1,1086.3,14.0,3.9,262.2,23.3,25.3,591.6,8141.3,7524.4,15.8,15.8,
2022-06-07 13:00:00,-0.0,13.0,2402.8,88.1,298.3,3196.9,102.1,2.4,24.1,1071.8,13.9,0.0,262.8,23.4,25.8,516.3,8057.3,7515.2,15.1,15.2,
2022-06-07 14:00:00,-0.0,-77.2,2405.9,88.1,297.8,3251.7,106.0,2.4,24.1,1086.2,13.8,23.3,264.4,23.3,27.8,384.1,7992.1,7580.2,13.6,13.6,
2022-06-07 15:00:00,-0.0,-170.2,2404.2,86.3,300.9,3248.0,111.4,2.4,24.1,1088.3,26.3,114.7,267.9,23.3,24.2,256.1,7891.6,7611.3,12.3,12.4,
2022-06-07 16:00:00,-0.0,-501.9,2403.4,76.8,307.7,3321.8,111.0,2.4,24.1,1097.3,235.5,89.8,271.7,23.4,23.1,166.5,7748.9,7559.2,14.1,13.6,
2022-06-07 17:00:00,-0.0,-627.7,2406.8,75.7,308.8,3405.7,111.2,2.4,24.1,1096.9,337.1,78.8,278.0,23.6,16.4,94.8,7667.2,7556.0,14.6,13.7,
2022-06-07 18:00:00,-0.0,-862.3,2409.1,74.5,307.6,3425.9,99.5,2.4,24.1,1110.5,345.5,74.2,275.5,23.4,14.4,35.9,7366.5,7316.2,14.5,13.1,
2022-06-07 19:00:00,-0.0,-1061.1,2407.8,73.4,306.8,3431.2,98.2,2.4,24.0,1097.8,342.3,69.9,271.4,23.3,19.4,19.5,7132.5,7093.6,14.6,12.9,
2022-06-07 20:00:00,-0.0,-1112.8,2410.5,76.7,304.0,3395.6,98.4,2.4,24.0,1099.5,179.1,0.0,265.7,23.3,19.1,0.0,6812.1,6793.0,12.6,10.8,
2022-06-07 21:00:00,-0.0,-1118.6,2411.4,86.4,301.8,3371.9,98.1,2.4,24.1,811.3,25.7,0.0,266.5,23.0,22.8,0.0,6353.9,6331.1,11.2,9.6,
2022-06-07 22:00:00,-0.0,-976.6,2412.1,89.2,299.1,3367.8,99.1,2.4,24.1,321.9,14.0,0.0,265.2,22.9,22.3,0.0,6006.5,5984.2,11.7,10.1,
2022-06-07 23:00:00,-0.0,-993.5,2409.8,89.3,294.4,3336.4,112.1,2.2,24.1,315.1,13.7,0.0,264.1,22.6,35.4,0.0,5944.6,5909.2,11.9,10.2,
2022-06-08 00:00:00,-27.6,-1125.5,2412.7,91.5,294.4,3324.2,113.1,2.2,24.1,314.7,13.3,0.0,264.3,23.0,33.1,0.0,5781.2,5748.1,12.3,10.2,
2022-06-08 01:00:00,-324.7,-949.9,2413.1,92.7,294.5,3347.4,116.5,2.2,24.1,315.3,13.2,0.0,264.9,23.0,34.4,1.3,5713.5,5677.8,12.5,10.3,
2022-06-08 02:00:00,-306.1,-919.5,2412.3,93.8,295.4,3355.7,115.0,2.2,24.1,315.3,13.1,0.0,264.0,22.9,25.8,19.2,5779.3,5734.3,12.5,10.4,
2022-06-08 03:00:00,-28.0,-1210.0,2417.5,91.5,296.0,3362.8,117.8,2.2,24.0,585.1,13.4,0.0,264.5,22.9,15.7,34.4,6057.4,6007.3,12.0,10.0,
2022-06-08 04:00:00,-0.0,-937.4,2421.4,88.7,301.5,3480.1,118.2,2.2,24.1,1109.7,24.8,0.0,274.6,23.0,14.0,125.3,7094.9,6955.7,11.8,10.5,
2022-06-08 05:00:00,-0.0,-815.5,2420.1,79.7,301.7,3557.2,115.6,2.4,24.0,1122.3,126.8,69.0,276.1,23.1,9.9,265.1,7642.7,7367.6,14.0,12.9,
2022-06-08 06:00:00,-0.0,-886.0,2415.2,77.1,301.2,3628.5,106.1,9.9,24.1,1112.5,228.2,16.8,275.5,23.3,5.7,476.3,7971.2,7489.2,17.3,15.8,
2022-06-08 07:00:00,-0.0,-822.9,2414.7,80.4,301.0,3639.8,110.7,2.6,24.1,1102.2,177.5,0.0,270.0,23.3,8.7,753.4,8190.1,7428.0,19.6,18.0,
2022-06-08 08:00:00,-0.0,-863.9,2413.7,91.3,301.7,3646.5,110.9,2.2,24.1,1087.5,29.9,0.0,265.3,23.2,13.1,962.1,8186.6,7211.4,20.5,18.7,
2022-06-08 09:00:00,-0.0,-817.9,2413.0,92.0,301.7,3606.4,116.0,2.3,24.0,1078.8,17.6,0.0,268.2,23.2,13.7,1076.2,8281.2,7191.4,21.5,19.7,
2022-06-08 10:00:00,-0.0,-728.3,2412.6,92.2,300.5,3594.8,111.1,2.2,24.1,1061.8,15.9,0.0,267.7,22.9,15.6,1117.3,8377.3,7244.4,21.7,20.1,
2022-06-08 11:00:00,-0.0,-887.6,2411.8,91.2,301.3,3620.3,109.8,2.2,24.1,1059.8,15.2,0.0,265.6,22.9,14.8,1087.5,8212.4,7110.1,21.8,19.8,
2022-06-08 12:00:00,-0.0,-1061.4,2410.7,91.2,301.5,3644.3,113.7,2.2,24.1,1073.8,15.4,0.0,266.4,23.4,14.0,997.5,8005.6,6994.0,21.2,18.9,
2022-06-08 13:00:00,-0.0,-1194.9,2407.3,92.2,301.4,3625.7,121.2,2.3,24.1,1069.2,16.2,185.1,266.2,23.2,11.4,849.2,7907.6,7047.0,19.6,17.6,
2022-06-08 14:00:00,-0.0,-1088.8,2404.5,93.8,301.4,3623.8,119.8,2.2,24.1,1063.5,19.8,193.8,267.1,22.9,9.0,733.7,7844.6,7101.9,18.3,16.5,
2022-06-08 15:00:00,-0.0,-1079.8,2400.6,87.0,301.9,3611.8,117.2,2.2,24.1,1065.0,94.3,194.2,270.9,23.4,8.1,538.8,7718.8,7172.0,17.0,15.4,
2022-06-08 16:00:00,-0.0,-1200.4,2400.0,80.8,302.8,3636.1,117.1,2.2,24.0,1076.0,397.2,0.0,276.5,23.2,8.5,297.3,7528.8,7223.0,18.3,15.9,
2022-06-08 17:00:00,-0.0,-1031.3,2403.7,81.8,300.4,3627.4,119.5,2.2,24.0,1078.2,419.6,0.0,281.6,23.2,8.7,123.8,7509.2,7376.7,16.3,14.5,
2022-06-08 18:00:00,-0.0,-1182.3,2403.6,80.6,303.0,3623.5,115.0,2.2,24.0,1082.9,423.9,0.0,278.9,23.1,12.3,41.8,7304.5,7250.3,15.8,13.7,
2022-06-08 19:00:00,-0.0,-1273.5,2404.3,81.8,301.4,3632.2,118.3,2.2,24.1,1088.4,415.8,0.0,275.3,23.4,17.9,20.4,7199.5,7161.2,15.6,13.4,
2022-06-08 20:00:00,-0.0,-1426.4,2406.9,81.7,298.3,3603.0,119.3,2.2,24.1,1073.5,304.9,0.0,267.4,23.1,19.6,0.0,6878.3,6858.7,14.3,12.0,
2022-06-08 21:00:00,-0.0,-1619.4,2409.5,90.2,300.1,3573.8,113.9,2.2,24.1,1070.5,49.7,0.0,266.4,23.0,30.6,0.0,6416.7,6386.1,11.7,9.4,
2022-06-08 22:00:00,-0.0,-1741.6,2407.5,89.8,300.6,3587.7,110.5,2.2,24.1,801.9,33.4,0.0,264.1,23.1,33.2,0.0,6036.8,6003.5,12.1,9.5,
2022-06-08 23:00:00,-0.0,-1083.6,2409.6,92.6,299.4,3429.9,108.4,2.2,24.1,316.0,13.6,0.0,263.1,23.3,32.9,0.0,5966.8,5933.9,12.0,10.2,
2022-06-09 00:00:00,-64.3,-1181.1,2657.6,94.0,297.1,3215.8,111.2,2.2,24.1,315.5,12.0,0.0,262.8,22.9,41.3,0.0,5783.4,5742.1,12.4,10.2,
2022-06-09 01:00:00,-113.4,-1456.5,2919.2,96.2,296.8,3129.7,108.7,2.2,24.0,314.8,11.9,0.0,263.2,22.6,32.4,1.6,5676.4,5642.3,12.6,9.9,
2022-06-09 02:00:00,-323.4,-1372.9,2952.9,96.2,298.9,3211.7,105.1,2.2,24.1,315.4,11.9,0.0,262.6,23.1,31.4,19.7,5716.4,5665.3,12.8,10.0,
2022-06-09 03:00:00,-319.8,-1197.4,2982.4,95.0,297.2,3260.8,106.0,2.2,24.1,315.8,12.3,0.0,262.1,23.2,34.2,31.3,6009.4,5943.9,12.4,10.0,
2022-06-09 04:00:00,-18.7,-915.6,2987.3,89.1,301.3,3385.9,104.0,2.2,24.1,583.3,39.2,0.0,268.6,23.1,39.0,100.3,7036.2,6896.9,12.1,10.7,
2022-06-09 05:00:00,-0.0,-1268.0,2960.6,80.4,303.4,3415.4,110.3,2.2,24.1,1120.8,110.6,101.7,271.9,23.2,31.1,228.0,7616.9,7357.8,13.6,11.9,
2022-06-09 06:00:00,-0.0,-1093.4,2376.0,75.1,308.3,3628.7,118.1,2.2,24.1,1158.2,289.2,203.6,273.3,23.1,34.5,367.2,7908.2,7506.5,17.2,15.7,
2022-06-09 07:00:00,-0.0,-968.0,2369.2,78.7,308.0,3583.1,113.3,2.2,24.1,1168.9,271.9,286.9,268.1,23.1,39.0,460.8,8113.3,7613.5,17.7,16.5,
2022-06-09 08:00:00,-0.0,-316.0,2314.9,91.0,303.3,3421.8,116.9,2.2,24.1,1121.6,42.2,96.5,266.1,22.9,45.5,553.7,8093.9,7494.7,16.2,15.8,
2022-06-09 09:00:00,-62.5,-173.4,2381.5,94.4,303.9,3388.2,115.1,2.2,24.1,1108.6,23.8,34.4,267.2,22.9,48.1,614.2,8213.2,7550.8,16.6,16.2,
2022-06-09 10:00:00,-163.8,-359.5,2679.5,93.0,303.0,3458.9,120.1,2.2,24.1,1108.6,17.8,0.0,267.3,22.6,55.2,655.7,8305.5,7594.6,16.9,15.9,
2022-06-09 11:00:00,-37.8,-950.5,2896.0,91.9,305.8,3561.8,121.4,2.2,24.1,1048.2,17.7,0.0,266.7,22.8,66.6,640.2,8157.3,7450.6,17.2,15.4,
2022-06-09 12:00:00,-79.2,-1151.3,3016.3,94.2,304.5,3571.5,121.2,2.2,24.1,997.9,17.5,0.0,268.3,23.2,71.0,626.8,7971.4,7273.6,17.5,15.3,
2022-06-09 13:00:00,-0.0,-1370.4,3054.4,94.2,304.7,3574.1,125.3,2.2,24.1,1047.2,17.2,0.0,269.0,23.2,69.3,558.1,7896.0,7268.5,16.8,14.5,
2022-06-09 14:00:00,-0.0,-1373.4,3088.8,92.0,303.0,3554.8,122.8,2.4,24.1,1081.2,17.1,0.0,267.6,23.2,65.8,434.4,7808.0,7307.8,15.3,13.1,
2022-06-09 15:00:00,-0.0,-1356.4,3104.6,88.4,304.6,3525.3,120.3,2.2,24.1,1075.0,26.4,0.0,269.5,22.4,90.5,331.9,7683.9,7261.6,14.6,12.5,
2022-06-09 16:00:00,-0.0,-1654.1,3120.1,77.7,305.4,3486.9,121.9,2.2,24.1,1004.8,369.5,0.0,275.5,23.1,98.6,206.8,7532.1,7226.7,17.9,14.8,
2022-06-09 17:00:00,-0.0,-1832.8,3138.5,76.2,304.8,3585.9,124.4,2.2,24.1,1067.8,428.5,0.0,280.5,22.5,91.2,88.2,7482.4,7303.0,17.1,13.9,
2022-06-09 18:00:00,-0.0,-2109.7,3154.3,75.0,305.6,3612.8,118.3,2.2,24.1,1113.3,434.1,0.0,278.2,23.0,89.2,32.2,7249.8,7128.4,16.9,13.2,
2022-06-09 19:00:00,-0.0,-2181.7,3158.3,74.0,303.7,3588.5,111.8,2.2,24.1,1103.7,421.2,0.0,275.4,22.3,81.7,20.8,7037.9,6935.4,16.9,12.9,
2022-06-09 20:00:00,-0.0,-2287.2,3157.8,78.9,302.0,3546.7,95.5,2.2,24.1,1104.9,256.8,0.0,268.4,23.2,88.3,0.3,6696.0,6607.3,15.0,11.2,
2022-06-09 21:00:00,-0.0,-2190.2,3160.8,90.5,300.6,3513.3,99.7,2.2,24.1,807.2,27.7,0.0,267.9,22.9,96.8,0.0,6258.9,6162.1,12.7,9.4,
2022-06-09 22:00:00,-0.0,-2028.1,3162.3,93.9,299.5,3471.2,107.5,2.2,24.1,315.2,12.5,0.0,266.0,22.6,113.9,0.0,5888.8,5774.9,13.5,10.1,
2022-06-09 23:00:00,-0.0,-2087.4,3161.7,94.0,300.3,3463.6,105.5,2.2,24.0,315.0,11.9,0.0,265.8,22.5,127.3,0.0,5861.9,5734.6,13.8,10.3,
2022-06-10 00:00:00,-0.0,-2288.0,3161.3,95.1,299.7,3509.0,105.8,2.2,24.1,316.2,11.8,0.0,266.7,22.9,124.4,0.0,5720.7,5596.3,14.1,10.2,
2022-06-10 01:00:00,-0.0,-2367.2,3173.4,96.2,299.6,3502.4,109.8,2.2,24.1,316.2,11.9,0.0,266.3,23.0,123.5,1.7,5645.5,5520.3,14.4,10.2,
2022-06-10 02:00:00,-0.0,-2385.1,3183.5,95.3,301.4,3458.9,111.6,2.2,24.1,316.1,17.5,66.7,265.6,22.9,118.9,20.7,5682.5,5542.9,14.6,10.5,
2022-06-10 03:00:00,-0.0,-2121.0,3185.7,93.2,299.0,3006.3,118.5,2.2,24.1,361.2,42.4,203.4,266.1,22.6,99.7,28.5,5945.1,5816.9,14.1,11.1,
2022-06-10 04:00:00,-0.0,-866.5,3186.4,88.4,302.9,2975.8,116.7,2.2,24.1,532.8,110.7,21.8,271.2,22.9,78.9,83.8,6919.6,6756.8,13.7,12.2,
2022-06-10 05:00:00,-0.0,-818.0,3188.5,80.7,306.3,2956.9,113.1,2.2,24.1,720.9,289.2,0.0,274.0,22.9,76.6,215.5,7512.1,7220.0,16.7,15.2,
2022-06-10 06:00:00,-0.0,-607.7,3188.7,81.7,305.6,2936.2,119.8,2.2,24.1,720.5,225.3,0.0,274.2,22.8,72.8,408.7,7824.5,7343.0,17.6,16.5,
2022-06-10 07:00:00,-0.0,-481.0,3187.4,84.6,304.3,2891.3,119.9,2.2,24.0,713.7,119.3,0.0,271.1,23.0,76.2,612.3,7986.3,7297.7,18.5,17.6,
2022-06-10 08:00:00,-0.0,-526.3,3182.2,95.4,302.8,2921.1,111.9,2.2,24.0,636.0,16.5,0.0,269.8,22.9,71.4,737.4,7993.7,7184.9,18.8,17.9,
2022-06-10 09:00:00,-0.0,-565.1,3176.6,98.0,302.7,2928.3,105.8,2.2,24.0,649.0,14.1,0.0,272.2,23.1,59.2,791.7,8029.9,7179.0,19.3,18.3,
2022-06-10 10:00:00,-0.0,-415.1,3175.9,96.9,301.0,2835.6,107.1,2.2,24.1,527.5,14.1,0.0,271.2,23.2,50.8,928.3,8006.2,7027.1,20.9,20.0,
2022-06-10 11:00:00,-0.0,-339.4,3176.7,92.7,300.6,2802.6,107.9,2.2,24.1,319.2,12.9,0.0,269.3,23.0,46.5,981.6,7870.9,6842.8,21.8,21.0,
2022-06-10 12:00:00,-0.0,-471.3,3177.6,95.1,298.5,2784.6,118.8,2.2,24.0,318.9,11.8,0.0,270.3,22.9,39.0,997.0,7734.7,6698.7,22.3,21.1,
2022-06-10 13:00:00,-0.0,-461.5,3186.4,98.4,299.5,2803.2,103.5,2.2,24.1,318.2,11.9,0.0,268.6,22.9,37.3,859.6,7611.4,6714.5,20.8,19.7,
2022-06-10 14:00:00,-0.0,-602.6,3197.7,97.2,301.1,2950.1,118.1,2.2,24.1,319.2,12.6,0.0,268.9,22.9,39.0,700.6,7523.3,6783.8,19.0,17.8,
2022-06-10 15:00:00,-0.0,-579.5,3201.9,89.7,295.8,2921.3,116.7,2.2,24.0,322.7,70.0,38.4,268.7,22.9,40.7,521.0,7361.1,6799.4,17.6,16.4,
2022-06-10 16:00:00,-0.0,-768.3,3211.4,90.6,302.6,2916.9,111.1,2.2,24.1,328.3,73.6,160.4,274.7,23.0,36.4,299.8,7061.5,6725.4,15.4,14.2,
2022-06-10 17:00:00,-0.0,-844.3,3220.2,90.8,301.6,2927.0,111.6,2.2,24.0,334.7,70.3,197.2,280.9,23.0,32.8,122.8,6918.9,6763.2,13.2,12.1,
2022-06-10 18:00:00,-0.0,-1145.9,3236.1,88.5,300.7,2930.2,103.8,2.2,24.1,334.7,88.0,279.7,279.4,22.9,25.5,45.6,6670.0,6598.9,12.6,11.2,
2022-06-10 19:00:00,-0.0,-1077.9,3239.3,89.3,299.8,2921.8,105.7,2.2,24.1,325.9,75.1,91.9,275.8,22.9,25.0,23.6,6505.9,6457.3,12.3,10.8,
2022-06-10 20:00:00,-0.0,-1279.8,3248.3,90.0,294.9,2943.5,107.3,2.2,24.1,313.7,66.3,0.0,269.0,22.9,24.6,0.8,6198.1,6172.8,12.2,10.2,
2022-06-10 21:00:00,-0.0,-1675.5,3264.0,90.2,293.7,2924.8,108.8,2.2,17.0,313.5,63.5,0.0,267.9,23.1,19.9,0.0,5787.8,5767.9,12.9,10.1,
2022-06-10 22:00:00,-0.0,-1743.5,3275.5,85.7,292.8,2569.3,108.3,2.3,0.0,311.7,77.4,0.0,266.8,19.2,27.0,0.0,5324.6,5297.6,14.3,10.8,
2022-06-10 23:00:00,-0.0,-1819.8,3283.6,86.7,282.5,2482.3,112.8,2.2,0.0,312.0,80.3,0.0,265.0,19.2,27.8,0.0,5191.2,5163.4,14.5,10.8,
2022-06-11 00:00:00,-0.0,-1885.0,3297.2,92.0,274.5,2500.8,119.0,2.2,0.0,312.6,17.2,0.0,264.6,19.3,22.4,0.0,5150.9,5128.5,13.2,9.8,
2022-06-11 01:00:00,-0.0,-1835.5,3311.7,91.9,276.1,2464.1,122.4,2.2,0.0,311.0,17.8,0.0,262.1,19.2,19.6,2.3,5144.8,5122.9,13.2,9.8,
2022-06-11 02:00:00,-11.2,-1928.9,3321.6,82.8,275.9,2418.8,121.0,2.2,0.0,309.9,108.3,0.0,260.4,19.2,16.9,22.6,5076.0,5036.5,15.3,11.2,
2022-06-11 03:00:00,-216.9,-1803.8,3325.9,90.8,276.0,2436.9,123.3,2.2,0.0,310.3,17.8,0.0,259.6,19.3,15.0,41.6,4963.1,4906.6,14.3,10.3,
2022-06-11 04:00:00,-0.0,-1844.0,3336.5,90.8,281.1,2414.6,127.3,2.2,0.0,318.6,25.6,0.0,269.8,19.4,11.0,134.1,5252.6,5107.4,15.7,11.7,
2022-06-11 05:00:00,-0.0,-1641.4,3342.4,86.8,278.0,2394.5,120.1,2.2,0.0,321.5,30.1,0.0,274.1,19.1,5.5,401.8,5710.3,5303.1,19.0,14.9,
2022-06-11 06:00:00,-0.0,-1451.2,3342.0,87.5,278.7,2271.8,104.7,2.2,0.0,322.6,25.0,0.0,275.2,19.1,6.2,772.5,6152.6,5373.9,23.6,19.4,
2022-06-11 07:00:00,-0.0,-1382.4,3345.4,88.1,280.6,2220.9,116.6,2.2,0.0,317.5,21.2,0.0,274.0,19.0,11.1,1112.3,6526.8,5403.3,27.5,23.0,
2022-06-11 08:00:00,-0.0,-942.4,3354.1,91.7,277.2,1898.0,118.0,2.2,0.0,308.6,19.5,0.0,267.4,18.7,19.5,1291.3,6786.6,5475.9,29.1,25.8,
2022-06-11 09:00:00,-0.0,-856.9,3357.4,90.7,277.2,1864.7,112.5,2.2,0.0,308.9,18.5,0.0,267.2,18.9,20.7,1373.4,6919.4,5525.3,29.7,26.7,
2022-06-11 10:00:00,-139.2,-882.6,3357.8,94.7,278.0,1833.0,113.3,2.2,0.0,308.8,14.5,0.0,266.8,18.9,19.6,1421.5,6756.8,5315.7,31.1,27.2,
2022-06-11 11:00:00,-436.1,-521.8,3353.3,94.7,277.6,1763.1,115.9,2.2,0.0,307.4,14.5,0.0,264.4,18.9,19.2,1391.1,6645.4,5235.1,31.2,27.2,
2022-06-11 12:00:00,-434.1,-604.1,3350.5,96.2,278.0,1731.2,114.2,2.2,0.0,306.4,18.6,0.0,262.5,19.1,19.1,1317.0,6439.8,5103.8,31.1,26.6,
